id,name,about
C_682516,Giáo dục quốc phòng - vấn đề,Khóa học này tập trung vào việc giải thích môi trường bên trong và bên ngoài và các mối đe dọa mà quốc phòng tôi phải đối mặt
C_682517,Khái niệm cơ bản về thiết kế cơ học,Khóa học này là một khóa học cơ bản chuyên nghiệp trong chuyên ngành cơ học
C_682519,Phim và Truyền hình Phim kịch bản phim hoạt hình,Khóa học này sẽ khám phá ra bí ẩn của việc tạo kịch bản phim hoạt hình phim và truyền hình cho bạn. Ở đây
C_682520,Lập trình ngôn ngữ nâng cao,Khóa học này đã thực hiện cải cách táo bạo trong trọng tâm. Trọng tâm của khóa học này là các đối tượng dữ liệu khác nhau trong môi trường thực và dữ liệu được lưu trữ và xử lý thông qua các phương pháp phù hợp. Trong một vài chương tiếp theo
C_682522,Giới thiệu về Kỹ thuật dân dụng,"Tất cả các sinh viên năm nhất trong các chuyên ngành kỹ thuật dân dụng nên chọn khóa học ""Giới thiệu về Kỹ thuật Xây dựng"""
C_682523,Tài chính Internet,Xu hướng tài chính internet là không thể đảo ngược. Tài chính Internet là tài chính tương lai. Hãy để chúng tôi thấy trước tương lai thông qua việc học của khóa học này.
C_682525,Vật lý và Hóa học (Phần 2),Khóa học này dạy một cách có hệ thống các điểm kiến ​​thức về thể chất và hóa học như giao diện hóa học hóa học điện hóa
C_682527,Phân tích số,Phân tích số nhằm vào máy tính
C_682528,Khái niệm cơ bản về thiết kế cơ học,Thiết kế cơ học cơ bản là một khóa học cơ bản kỹ thuật để nuôi dưỡng và đào tạo khả năng thiết kế cơ học của sinh viên. Đó là một khóa học bắt buộc cho các chuyên ngành kỹ thuật. Khóa học này chủ yếu giới thiệu các nguyên tắc làm việc của các tổ chức chung và các phương pháp lựa chọn thiết kế của các thành phần chung.
C_682530,Thực hành tiếp thị,Khóa học thực hành tiếp thị tập trung vào nhu cầu của người tiêu dùng
C_682531,Vật lý và Hóa học (Phần 1),Khóa học này dạy một cách có hệ thống các điểm kiến ​​thức vật lý và hóa học như các định luật cơ bản của nhiệt động lực học
C_682534,Tín hiệu vận chuyển,Nội dung khóa học chọn kiến ​​thức lý thuyết cơ bản về hệ thống tín hiệu vận chuyển đường sắt đô thị
C_682536,Công nghệ tổng hợp (Mùa thu 2019),Công nghệ tổng hợp là một khóa học cốt lõi trong chuyên ngành Kỹ thuật phần mềm. Nó nhằm mục đích giới thiệu các nguyên tắc chung và phương pháp triển khai cơ bản của xây dựng trình biên dịch. Khóa học này nhấn mạnh sự hiểu biết vĩ mô về các nguyên tắc và công nghệ tổng hợp. Thông qua việc giải thích khóa học
C_682544,Thí nghiệm toán học,Khóa học này thay đổi phương pháp học toán chỉ dựa vào giấy và bút. Với sự trợ giúp của máy tính và phần mềm MATLAB
C_682545,Tiếp thị,Khóa học này kết hợp lý thuyết tiếp thị cổ điển với các trường hợp công ty sống động. Nó có thể giúp tiết lộ logic kinh doanh và các quy tắc đằng sau thực tiễn tiếp thị và cải thiện tư duy kinh doanh. Trong khóa học này
C_682546,Quản lý hoạt động,Đối với một người quản lý toàn diện
C_682549,Thể thao trong Tự nhiên - Thể thao ngoài trời trên núi,Từ sự trỗi dậy của các môn thể thao ngoài trời trên núi
C_682550,Thiết kế cấu trúc bao bì giấy,Thông qua việc dạy video dựa trên dự án
C_682551,Sản phụ khoa trong tích hợp truyền thống Trung Quốc và Tây,Kết hợp kết hợp sản khoa và phụ khoa Trung Quốc và phương Tây là một đối tượng lâm sàng mới nổi
C_682553,Mô học,Mô học là một khoa học nghiên cứu các cấu trúc tốt và các chức năng liên quan của cơ thể. Khóa học này giới thiệu các khái niệm cơ bản của mô học một cách chi tiết. Bằng cách dạy bốn mô cơ bản của cơ thể con người
C_682554,Mô hình toán học,Khóa học này được đặc trưng bởi hướng dẫn trường hợp dễ hiểu và tập trung vào thực tiễn
C_682556,Vẽ máy tính,Khóa học này sử dụng các phương pháp giảng dạy dựa trên dự án và các phương pháp giải thích trường hợp để thực hiện việc giảng dạy
C_682558,Làm vườn nhà,Làm vườn tại nhà là một khóa học chung
C_682559,Kiến thức và phòng ngừa các bệnh phổ biến ở phụ nữ,Khóa học này giới thiệu nguyên nhân của các loại bệnh phổ biến ở phụ nữ và các nội dung khác. Nó sẽ cung cấp cho những người bạn nữ ở các độ tuổi khác nhau các kiến ​​thức y khoa khoa học
C_682562,Giới thiệu về toán học riêng biệt,Toán học rời rạc là một ngành học toàn diện với lý thuyết và ứng dụng thực tế. Đó là quá trình lý thuyết cơ bản của các ngành máy tính và các ngành được ứng dụng khác. Khóa học này không chỉ giải thích nội dung cụ thể của toán học riêng biệt một cách chi tiết
C_682567,Khả năng sức khỏe và sức khỏe,Khóa học này giới thiệu khái niệm về khả năng sức khỏe và sức khỏe một cách chi tiết. Bằng cách giảng dạy và thảo luận về mối quan hệ giữa các thành phần dinh dưỡng trong chế độ ăn uống hàng ngày và phòng chống bệnh tật
C_682570,Nguyên tắc thiết kế,Khóa học này chủ yếu khám phá các luật cơ bản với ý nghĩa phổ quát trong lĩnh vực các đối tượng thiết kế. Thông qua các nghiên cứu trường hợp
C_682572,Mục tiêu c,Mục tiêu khóa học: Hiểu sâu về cơ chế vận hành nội bộ của Objective-C
C_682573,Mạch tích hợp kỹ thuật số và thiết kế hệ thống,Kết hợp các nhu cầu phát triển của thiết kế hệ thống điện tử hiện đại và công nghệ vi điện tử
C_682574,Khoa học thông tin sức khỏe,Sức khỏe là một chủ đề vĩnh cửu được theo đuổi bởi con người. Tin học y tế là một nghiên cứu về cách sử dụng công nghệ y học và thông tin để đáp ứng nhu cầu sức khỏe của người dùng để giải quyết các vấn đề sức khỏe trong việc phát triển khả năng sinh lý
C_682575,Thực hành quan hệ lao động,Bạn có thể gặp phải những vấn đề thực tế này khi bạn ở nơi làm việc hoặc sắp bước vào nơi làm việc: đang làm nhiệm vụ tương đương với thời gian làm thêm? Làm thế nào để đảm bảo lợi ích nghỉ phép hàng năm? Làm thế nào để bảo vệ quyền lợi của bạn trong thời gian quản chế? Làm thế nào để gia hạn hợp đồng lao động? ... Khóa học sẽ giúp sinh viên ngăn chặn các tranh chấp lao động từ góc độ chuyên nghiệp
C_682578,Hóa học và vật lý polymer,"Tiền thân của khóa học trực tuyến ""Hóa học và Vật lý Polymer"""
C_682581,Trao đổi đa văn hóa tiếng Anh,Trao đổi văn hóa tiếng Anh được viết trong chế độ điều hướng chủ đề và bao gồm mười đơn vị. Mỗi đơn vị được thực hiện trong tất cả các khía cạnh từ sáu khía cạnh xung quanh cùng một chủ đề. Thông qua việc so sánh giữa Trung Quốc và nước ngoài
C_682586,Tư duy thiết kế giao tiếp trực quan và phương pháp,Việc giảng dạy chú trọng như nhau đến tư duy logic và tư duy ngược lấy thiết kế nghiên cứu triết lý thiết kế và thiết kế đo lường thiết kế xuyên biên giới làm góc độ vĩ mô
C_682588,Khái niệm cơ bản về công nghệ điện tử tương tự,"Bạn có muốn làm chủ công nghệ điện tử có liên quan chặt chẽ với cuộc sống của chúng tôi không? Sau đó bắt đầu với ""những điều cơ bản của công nghệ điện tử tương tự"" và khóa học MOOC này cho thấy bản chất của nó. Trong các phương pháp giảng dạy sáng tạo"
C_682589,Robot di động tự trị,Khóa học này nhằm mục đích cho biết các nguyên tắc cơ bản của robot di động và giới thiệu chuyên sâu về các loại robot di động đã được phát triển trên toàn thế giới và các triển khai cơ bản điều hướng nhận thức môi trường tương ứng của chúng như hình thức các chủ đề đặc biệt.
C_682595,Xử lý tín hiệu thống kê,Nội dung của khóa học này bao gồm bốn phần: Ước tính tham số phân tích tín hiệu ngẫu nhiên và phát hiện tín hiệu bộ lọc tối ưu. Chức năng chính là cho phép người học hiểu một cách có hệ thống và làm chủ các phương pháp lý thuyết và ứng dụng xử lý tín hiệu ngẫu nhiên liên quan đến ngành học này
C_682597,Phân tích và thiết kế mạch tích hợp kỹ thuật số,Mạch tích hợp (ICS) từ lâu đã ở khắp mọi nơi và hầu hết trong số chúng là IC kỹ thuật số. Khóa học này cho phép bạn tìm hiểu các mô-đun đơn vị cơ bản ở cấp độ bóng bán dẫn và các phương pháp phân tích hệ thống đơn giản của IC kỹ thuật số và có khả năng thiết kế IC kỹ thuật số sơ bộ.
C_682602,MEMS và hệ thống microsystems,Thu nhỏ là một hướng quan trọng để phát triển khoa học và công nghệ ngày nay. Cách chính để đạt được thu nhỏ là công nghệ MEMS. Là một lĩnh vực mới nổi
C_682603,Sổ sách trung gian (chế độ tự trị),Hãy sẵn sàng kinh doanh và chuẩn bị cho chất lượng bằng cách xây dựng một người tài chính và kỹ năng kế toán với khóa học này từ ACCA-X.
C_682604,Công nghệ trao đổi hiện đại,Khóa học công nghệ trao đổi hiện đại là một khóa học hỗ trợ
C_682610,C ++ dựa trên Linux,Khóa học này nhằm mục đích thiết lập tư duy và phương pháp chính xác khi phát triển chương trình và lập trình C ++ trong môi trường Linux
C_682618,Laser và các ứng dụng của nó,Khóa học này là một khóa học được cung cấp bởi Khoa Kỹ thuật Cơ khí của Đại học Tsinghua và Đại học Công nghệ Aachen
C_682619,Giới thiệu về sổ sách kế toán,Bắt đầu học hỏi tại RO Dancer Pace to Ge Ta Trình độ chuyên môn và sự nghiệp trong kinh doanh và tài chính
C_682620,Văn học đẹp Anh đọc II - Khoa học xã hội,Chọn các bài báo tiếng Anh đẹp
C_682624,Hóa học đại học,Hóa học là một cửa sổ quan trọng để chúng ta hiểu thế giới vật chất. Nó chắc chắn sẽ giúp ích rất nhiều để cải thiện hệ thống kiến ​​thức của chúng tôi và trau dồi khả năng suy nghĩ
